3.7606e-02    3.8713e-02    1.7166e-02
3.8713e-02    3.9853e-02    1.7668e-02
3.9853e-02    4.1026e-02    1.8185e-02
4.1026e-02    4.2234e-02    1.8716e-02
4.2234e-02    4.3478e-02    1.9263e-02
4.3478e-02    4.4758e-02    1.9826e-02
4.4758e-02    4.6076e-02    2.0405e-02
4.6076e-02    4.7432e-02    2.1002e-02
4.7432e-02    4.8829e-02    2.1615e-02
4.8829e-02    5.0266e-02    2.2246e-02
5.0266e-02    5.1746e-02    2.2895e-02
5.1746e-02    5.3270e-02    2.3563e-02
5.3270e-02    5.4838e-02    2.4251e-02
5.4838e-02    5.6453e-02    2.4958e-02
5.6453e-02    5.8115e-02    2.5686e-02
5.8115e-02    5.9826e-02    2.6435e-02
5.9826e-02    6.1587e-02    2.7206e-02
6.1587e-02    6.3401e-02    2.7998e-02
6.3401e-02    6.5267e-02    2.8814e-02
6.5267e-02    6.7189e-02    2.9653e-02
6.7189e-02    6.9167e-02    3.0517e-02
6.9167e-02    7.1204e-02    3.1405e-02
7.1204e-02    7.3300e-02    3.2319e-02
7.3300e-02    7.5458e-02    3.3259e-02
7.5458e-02    7.7680e-02    3.4226e-02
7.7680e-02    7.9967e-02    3.5221e-02
7.9967e-02    8.2321e-02    3.6244e-02
8.2321e-02    8.4745e-02    3.7296e-02
8.4745e-02    8.7240e-02    3.8379e-02
8.7240e-02    8.9809e-02    3.9493e-02
8.9809e-02    9.2453e-02    4.0639e-02
9.2453e-02    9.5175e-02    4.1817e-02
9.5175e-02    9.7977e-02    4.3029e-02
9.7977e-02    1.0086e-01    4.4276e-02
1.0086e-01    1.0383e-01    4.5559e-02
1.0383e-01    1.0689e-01    4.6879e-02
1.0689e-01    1.1004e-01    4.8236e-02
1.1004e-01    1.1328e-01    4.9632e-02
1.1328e-01    1.1661e-01    5.1068e-02
1.1661e-01    1.2004e-01    5.2544e-02
1.2004e-01    1.2358e-01    5.4062e-02
1.2358e-01    1.2722e-01    5.5623e-02
1.2722e-01    1.3096e-01    5.7228e-02
1.3096e-01    1.3482e-01    5.8879e-02
1.3482e-01    1.3879e-01    6.0577e-02
1.3879e-01    1.4287e-01    6.2322e-02
1.4287e-01    1.4708e-01    6.4118e-02
1.4708e-01    1.5141e-01    6.5964e-02
1.5141e-01    1.5587e-01    6.7860e-02
1.5587e-01    1.6046e-01    6.9808e-02
1.6046e-01    1.6518e-01    7.1811e-02
1.6518e-01    1.7005e-01    7.3871e-02
1.7005e-01    1.7505e-01    7.5988e-02
1.7505e-01    1.8021e-01    7.8165e-02
1.8021e-01    1.8551e-01    8.0402e-02
1.8551e-01    1.9097e-01    8.2702e-02
1.9097e-01    1.9660e-01    8.5067e-02
1.9660e-01    2.0238e-01    8.7498e-02
2.0238e-01    2.0834e-01    8.9996e-02
2.0834e-01    2.1448e-01    9.2563e-02
2.1448e-01    2.2079e-01    9.5202e-02
2.2079e-01    2.2729e-01    9.7914e-02
2.2729e-01    2.3398e-01    1.0070e-01
2.3398e-01    2.4087e-01    1.0356e-01
2.4087e-01    2.4797e-01    1.0651e-01
2.4797e-01    2.5527e-01    1.0953e-01
2.5527e-01    2.6278e-01    1.1263e-01
2.6278e-01    2.7052e-01    1.1582e-01
2.7052e-01    2.7848e-01    1.1909e-01
2.7848e-01    2.8668e-01    1.2245e-01
2.8668e-01    2.9512e-01    1.2591e-01
2.9512e-01    3.0381e-01    1.2945e-01
3.0381e-01    3.1276e-01    1.3310e-01
3.1276e-01    3.2197e-01    1.3684e-01
3.2197e-01    3.3145e-01    1.4069e-01
3.3145e-01    3.4120e-01    1.4464e-01
3.4120e-01    3.5125e-01    1.4869e-01
3.5125e-01    3.6159e-01    1.5286e-01
3.6159e-01    3.7224e-01    1.5713e-01
3.7224e-01    3.8320e-01    1.6152e-01
3.8320e-01    3.9448e-01    1.6603e-01
3.9448e-01    4.0609e-01    1.7065e-01
4.0609e-01    4.1805e-01    1.7539e-01
4.1805e-01    4.3036e-01    1.8025e-01
4.3036e-01    4.4303e-01    1.8524e-01
4.4303e-01    4.5607e-01    1.9036e-01
4.5607e-01    4.6950e-01    1.9561e-01
4.6950e-01    4.8332e-01    2.0100e-01
4.8332e-01    4.9755e-01    2.0654e-01
4.9755e-01    5.1220e-01    2.1221e-01
5.1220e-01    5.2728e-01    2.1804e-01
5.2728e-01    5.4281e-01    2.2402e-01
5.4281e-01    5.5879e-01    2.3014e-01
5.5879e-01    5.7524e-01    2.3642e-01
5.7524e-01    5.9218e-01    2.4285e-01
5.9218e-01    6.0961e-01    2.4944e-01
6.0961e-01    6.2756e-01    2.5620e-01
6.2756e-01    6.4604e-01    2.6313e-01
6.4604e-01    6.6506e-01    2.7024e-01
6.6506e-01    6.8464e-01    2.7752e-01
6.8464e-01    7.0480e-01    2.8498e-01
7.0480e-01    7.2555e-01    2.9263e-01
7.2555e-01    7.4691e-01    3.0046e-01
7.4691e-01    7.6890e-01    3.0847e-01
7.6890e-01    7.9154e-01    3.1667e-01
7.9154e-01    8.1485e-01    3.2506e-01
8.1485e-01    8.3884e-01    3.3366e-01
8.3884e-01    8.6354e-01    3.4246e-01
8.6354e-01    8.8896e-01    3.5148e-01
8.8896e-01    9.1513e-01    3.6071e-01
9.1513e-01    9.4208e-01    3.7017e-01
9.4208e-01    9.6981e-01    3.7985e-01
9.6981e-01    9.9837e-01    3.8974e-01
9.9837e-01    1.0278e+00    3.9984e-01
1.0278e+00    1.0580e+00    4.1017e-01
1.0580e+00    1.0892e+00    4.2074e-01
1.0892e+00    1.1212e+00    4.3155e-01
1.1212e+00    1.1543e+00    4.4261e-01
1.1543e+00    1.1882e+00    4.5393e-01
1.1882e+00    1.2232e+00    4.6549e-01
1.2232e+00    1.2592e+00    4.7729e-01
1.2592e+00    1.2963e+00    4.8931e-01
1.2963e+00    1.3345e+00    5.0158e-01
1.3345e+00    1.3738e+00    5.1411e-01
1.3738e+00    1.4142e+00    5.2692e-01
1.4142e+00    1.4559e+00    5.4001e-01
1.4559e+00    1.4987e+00    5.5337e-01
1.4987e+00    1.5428e+00    5.6701e-01
1.5428e+00    1.5883e+00    5.8093e-01
1.5883e+00    1.6350e+00    5.9515e-01
1.6350e+00    1.6832e+00    6.0965e-01
1.6832e+00    1.7327e+00    6.2444e-01
1.7327e+00    1.7837e+00    6.3952e-01
1.7837e+00    1.8363e+00    6.5487e-01
1.8363e+00    1.8903e+00    6.7050e-01
1.8903e+00    1.9460e+00    6.8638e-01
1.9460e+00    2.0033e+00    7.0258e-01
2.0033e+00    2.0623e+00    7.1908e-01
2.0623e+00    2.1230e+00    7.3588e-01
2.1230e+00    2.1855e+00    7.5294e-01
2.1855e+00    2.2498e+00    7.7029e-01
2.2498e+00    2.3161e+00    7.8792e-01
2.3161e+00    2.3843e+00    8.0588e-01
2.3843e+00    2.4544e+00    8.2415e-01
2.4544e+00    2.5267e+00    8.4270e-01
2.5267e+00    2.6011e+00    8.6153e-01
2.6011e+00    2.6777e+00    8.8064e-01
